rate,starRating,builtYear,size,baseOccupancy,maxChildAge,maxChildOccupancy,isBreakfastIncluded,isWifiIncluded,isRefundable,hasLivingRoom,Hotel_ACCESSIBILITY_EQUIPMENT,Hotel_ACCESSIBLE_BATHROOM,Hotel_ACCESSIBLE_PARKING,Hotel_ACCESSIBLE_PATH_OF_TRAVEL,Hotel_ACCESS_FRIENDLY,Hotel_AEROBICS,Hotel_AIRPORT_TRANSFER,Hotel_AIRPORT_TRANSFER_SURCHARGE,Hotel_AIR_CONDITIONING,Hotel_AIR_CONDITIONING_IN_RESTAURANT,Hotel_AQUA_FIT,Hotel_AREA_SHUTTLE,Hotel_AREA_SHUTTLE_SURCHARGE,Hotel_ATM_OR_BANKING,Hotel_A_LA_CARTE_BREAKFAST,Hotel_A_LA_CARTE_DINNER,Hotel_A_LA_CARTE_LUNCH,Hotel_BABYSITTING,Hotel_BABYSITTING_SURCHARGE,Hotel_BADMINTON,Hotel_BALLROOM,Hotel_BANQUET,Hotel_BAR,Hotel_BARBECUE_GRILL,Hotel_BASKETBALL,Hotel_BATHROBE,Hotel_BATHTUB,Hotel_BEACH_SHUTTLE,Hotel_BEACH_SUN_LOUNGERS,Hotel_BEACH_UMBRELLA,Hotel_BEAUTY_SALON,Hotel_BELLBOY_SERVICE,Hotel_BICYCLE_HIRE_SERVICE,Hotel_BICYCLE_STORAGE,Hotel_BILLIARDS,Hotel_BRAILLE_OR_RAISED_SIGNAGE,Hotel_BREAKFAST,Hotel_BREAKFAST_AND_DINNER,Hotel_BREAKFAST_AND_LUNCH,Hotel_BREAKFAST_BUFFET,Hotel_BREAKFAST_SERVED_TO_THE_TABLE,Hotel_BREAKFAST_SURCHARGE,Hotel_BRUNCH,Hotel_BUFFET_DINNER,Hotel_BUFFET_LUNCH,Hotel_BUSINESS_CENTER,Hotel_BUSINESS_FACILITY,Hotel_CABLE_TV,Hotel_CAFE,Hotel_CARPARK,Hotel_CARPARK_LIMITED,Hotel_CARPARK_SURCHARGE,Hotel_CAR_HIRE,Hotel_CHILDREN_CLUB,Hotel_CHILDREN_PLAY_AREA,Hotel_CHILDREN_POOL,Hotel_CLOAKROOM,Hotel_CLOTHES_DRYER,Hotel_COFFEE_OR_TEA_IN_LOBBY,Hotel_COFFEE_SHOP,Hotel_COMPLIMENTARY_RECEPTION,Hotel_COMPUTER_STATION,Hotel_CONCIERGE,Hotel_CONFERENCE_HOSTESS,Hotel_CONFERENCE_ROOM,Hotel_CONNECTING_ROOMS,Hotel_CONTINENTAL_BREAKFAST,Hotel_CRIBS,Hotel_CRUISE_SHUTTLE_SURCHARGE,Hotel_CURRENCY_EXCHANGE,Hotel_CYCLING_OR_MOUNTAIN_BIKING,Hotel_DARTS,Hotel_DESK,Hotel_DINING_AREA,Hotel_DIVING,Hotel_DOORMAN,Hotel_EARLY_BIRD_BREAKFAST,Hotel_EARLY_CHECKIN,Hotel_EARLY_CHECK_IN,Hotel_ELEVATOR,Hotel_ENTERTAINMENT_PROGRAMME_FOR_ADULTS,Hotel_ENTERTAINMENT_PROGRAMME_FOR_CHILDREN,Hotel_EXPRESS_CHECK_IN,Hotel_EXPRESS_CHECK_OUT,Hotel_FAMILY_ROOM,Hotel_FIREPLACE_IN_LOBBY,Hotel_FISHING,Hotel_FITNESS,Hotel_FITNESS_CENTER,Hotel_FRONT_DESK,Hotel_FULL_BOARD_WITHOUT_DRINKS,Hotel_FULL_BOARD_WITH_DRINKS,Hotel_FULL_BOARD_WITH_NON_ALCOHOLIC_DRINKS,Hotel_GALA_DINNER,Hotel_GAME_ROOM,Hotel_GARAGE,Hotel_GARDEN,Hotel_GIFT_SHOP,Hotel_GLUTEN_FREE_MEALS,Hotel_GOLF_COURSE,Hotel_GROCERY,Hotel_HAIR_DRYER,Hotel_HAIR_SALON,Hotel_HALF_BOARD_WITHOUT_DRINKS,Hotel_HALF_BOARD_WITH_DRINKS,Hotel_HALF_BOARD_WITH_NON_ALCOHOLIC_DRINKS,Hotel_HAS_24_HOUR_FRONT_DESK,Hotel_HAS_24_HOUR_ROOM_SERVICE,Hotel_HAS_24_HOUR_SECURITY,Hotel_HEALTH_CLUB,Hotel_HEATER,Hotel_HIGHCHAIRS,Hotel_HORSE_RIDING,Hotel_HOT_BREAKFAST,Hotel_HOT_TUB,Hotel_INDOOR_POOL,Hotel_INTERNATIONAL_CALL,Hotel_INTERNET_POINT,Hotel_IN_ROOM_ACCESSIBILITY,Hotel_IN_ROOM_SAFE,Hotel_KARAOKE,Hotel_KITCHENETTE,Hotel_LAN_INTERNET_ACCESS,Hotel_LAN_INTERNET_ACCESS_SURCHARGE,Hotel_LATE_CHECKOUT,Hotel_LATE_CHECK_OUT,Hotel_LATE_RISER_BREAKFAST,Hotel_LAUNDERETTE,Hotel_LAUNDRY_SERVICE,Hotel_LIBRARY,Hotel_LIMITED_HOURS_ROOM_SERVICE,Hotel_LIMO_OR_TOWN_CAR_SERVICE,Hotel_LUGGAGE_STORAGE,Hotel_MASSAGE,Hotel_MEDICAL_SERVICE,Hotel_MEETING_FACILITIES,Hotel_MINIBAR,Hotel_MOBILE,Hotel_MULTILINGUAL_STAFF,Hotel_NEWSPAPER_IN_LOBBY,Hotel_NEWSPAPER_STAND,Hotel_NIGHTCLUB,Hotel_NON_SMOKING_ROOM,Hotel_NO_ALCOHOL_IS_SERVED,Hotel_OTHER,Hotel_OUTDOOR_ACTIVITIES,Hotel_OUTDOOR_FRESHWATER_POOL,Hotel_OUTDOOR_HEATED_POOL,Hotel_OUTDOOR_POOL,Hotel_OUTDOOR_TENNIS_COURT,Hotel_PARASOL,Hotel_PARKING,Hotel_PETS_ALLOWED,Hotel_PHOTOCOPIER,Hotel_PICNIC_AREA,Hotel_POOL,Hotel_POOLSIDE_BAR,Hotel_POOL_CABANAS,Hotel_POOL_OR_SNOOKER,Hotel_POOL_SUN_LOUNGERS,Hotel_PORTER,Hotel_PRINTER,Hotel_PROJECTOR,Hotel_PUB,Hotel_RECREATION_ROOM,Hotel_REFRIGERATOR,Hotel_RESTAURANT,Hotel_RESTAURANT_FOR_BREAKFAST,Hotel_RESTAURANT_FOR_DINNER,Hotel_RESTAURANT_FOR_LUNCH,Hotel_ROLL_IN_SHOWER,Hotel_ROOFTOP_TERRACE,Hotel_ROOM_SERVICE,Hotel_RV_BUS_TRUCK_PARKING,Hotel_SAFETY_DEPOSIT_BOX,Hotel_SAUNA,Hotel_SECRETARIAL_SERVICE,Hotel_SECURE_PARKING,Hotel_SEPARATE_SHOWER_AND_TUB,Hotel_SET_MENU_DINNER,Hotel_SET_MENU_LUNCH,Hotel_SHOPPING_CENTER_SHUTTLE,Hotel_SHOPPING_CENTER_SHUTTLE_SURCHARGE,Hotel_SHOPS,Hotel_SHOWER,Hotel_SHOW_COOKING,Hotel_SMALL_PETS_ALLOWED,Hotel_SMOKE_FREE,Hotel_SMOKING_AREA,Hotel_SMOKING_FREE,Hotel_SNACKS,Hotel_SNACK_BAR,Hotel_SPA,Hotel_SPA_TUB,Hotel_SPECIAL_DIETARY_OPTIONS,Hotel_STEAMROOM,Hotel_SUN_LOUNGERS,Hotel_SUPERMARKET,Hotel_SWIMUP_BAR,Hotel_TABLE_TENNIS,Hotel_TELEVISION,Hotel_TENNIS,Hotel_TERRACE,Hotel_THEATRE_OR_AUDITORIUM,Hotel_THEME_PARK_SHUTTLE,Hotel_THEME_PARK_SHUTTLE_SURCHARGE,Hotel_TOURS,Hotel_TRAIN_STATION_PICKUP,Hotel_TRANSFER_SERVICE,Hotel_TV_LOUNGE,Hotel_VALET_PARKING,Hotel_VALET_PARKING_SURCHARGE,Hotel_VEGETARIAN_MEAL,Hotel_VOLLEYBALL,Hotel_WATERSLIDE,Hotel_WATER_SPORT,Hotel_WEDDING_SERVICE,Hotel_WHEELCHAIR_ACCESSIBLE,Hotel_WIFI_FREE,Hotel_WIFI_PUBLIC_AREA,Hotel_WIFI_PUBLIC_AREA_SURCHARGE,Hotel_WIFI_SURCHARGE,Hotel_WINERY,Room_AIR_CONDITIONING,Room_BALCONY,Room_BALCONY_TERRACE,Room_BATHROBES,Room_BATHTUB,Room_BLACKOUT_CURTAINS,Room_BLACKOUT_DRAPES_CURTAINS,Room_CLOTHES_DRYER,Room_COFFEE_TEA_MAKER,Room_COMPLIMENTARY_BOTTLED_WATER,Room_CONNECTING_ROOMS,Room_COOKWARE,Room_CRIBS_OR_INFANT_BEDS,Room_DESK,Room_DINNER,Room_DISHWASHER,Room_ELECTRIC_KETTLE,Room_EXECUTIVE_LOUNGE_ACCESS,Room_FAN,Room_FREE_INTERNATIONAL_CALLS,Room_FREE_LOCAL_CALLS,Room_FREE_LONG_DISTANCE_CALLS,Room_FREE_NEWSPAPER,Room_HAIR_DRYER,Room_HAIR_DRYER_ON_REQUEST,Room_HEATED_WATER,Room_HOUSEKEEPING,Room_HOUSEKEEPING_ON_REQUEST,Room_INTERCONNECTING_ROOMS_AVAILABLE,Room_INTERNET,Room_INTERNET_ACCESS,Room_INTERNET_SURCHARGE,Room_IN_HOUSE_MOVIES,Room_IN_ROOM_CLIMATE_CONTROL,Room_IN_ROOM_SAFE,Room_IRONING_BOARD_ON_REQUEST,Room_IRONING_FACILITIES,Room_KITCHEN,Room_LIMITED_HOURS_ROOM_SERVICE,Room_LINENS_PROVIDED,Room_LUNCH,Room_MICROWAVE,Room_MINIBAR,Room_MOSQUITO_NET,Room_NON_SMOKING_ROOMS,Room_OTHER,Room_PHONE,Room_PRIVATE_BATHROOM,Room_PRIVATE_POOL,Room_RAINFALL_SHOWERHEAD,Room_REFRIGERATOR,Room_ROLLAWAY_OR_EXTRA_BEDS_SURCHARGE,Room_SATELLITE_CABLE_TV,Room_SEATING_AREA,Room_SEPARATE_DINING_AREA,Room_SHARED_ACCOMMODATIONS,Room_SHARED_BATHROOM,Room_SHARED_KITCHEN,Room_SHOWER,Room_SHOWER_OR_TUB,Room_SLIPPERS,Room_SOUNDPROOFED_ROOMS,Room_TELEVISION,Room_TELEVISION_LCD_PLASMA_SCREEN,Room_TOILETRIES,Room_TOWELS_PROVIDED,Room_TURNDOWN_SERVICE,Room_TWENTY_FOUR_HOUR_ROOM_SERVICE,Room_WHEELCHAIR_ACCESSIBLE,Room_WIFI_SURCHARGE,Point_AIRPORT,Point_ATTRACTION,Point_BEACH,Point_HOSPITAL,Point_MONUMENT,Point_MUSEUM,Point_OFFICIAL_BUILDING,Point_OTHERS,Point_PLACE_OF_WORSHIP,Point_RESTAURANT,Point_SCHOOL,Point_SHOPPING_AREA,Point_STORE,Point_TERMINAL,Point_TRAIN_STATION
497521,1,2019,17.0,2,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
925620,4,2016,32.0,2,10,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
793388,4,2016,24.0,2,10,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
846281,4,2016,32.0,2,10,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1031405,4,2016,37.0,2,10,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
819835,4,2016,24.0,2,10,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1269421,4,2016,49.0,4,10,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
523140,3,2018,28.0,2,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
696694,3,2018,36.0,2,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1300000,3,2018,49.0,2,12,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
609917,3,2018,28.0,2,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
870248,3,2018,36.0,3,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1126446,3,2018,36.0,4,12,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
